candidate_id,role,x,y,score,coverage_score,balance_score,distance_score,separation_score,feasibility_score,selected
D_CAND_0082,depot,44384.08724404759,-12946.242802617122,0.5865095370631447,0.5,0.7270255628573064,0.5565125853952723,1.0,0.15625,True
D_CAND_0045,depot,-25621.077063407225,-1358.1433621400129,0.5285346525088666,0.5,0.9686428501727857,0.13299575986268025,1.0,0.03125,True
D_CAND_0003,depot,42974.377434831564,-13846.08529627455,0.5858634798915308,0.5,0.7154235183670996,0.5592804011990234,1.0,0.171875,False
D_CAND_0103,depot,51115.70009080048,-1454.2798946483815,0.5837692534870099,0.5,0.7909310236919942,0.5128959902560453,1.0,0.078125,False
D_CAND_0093,depot,50097.81279591698,3836.6821398679817,0.5786804339787295,0.5,0.7909310236919942,0.49879071222292376,1.0,0.0625,False
D_CAND_0046,depot,53658.694709308606,-2575.2816121196965,0.5778176081327886,0.5,0.7909310236919942,0.49533940883916017,1.0,0.0625,False
D_CAND_0011,depot,41547.183158937994,-6450.447953854751,0.5772657755228253,0.5,0.7038147441527107,0.5739983579385906,1.0,0.078125,False
D_CAND_0094,depot,42709.47532600118,-306.71685502434707,0.5766152877898822,0.5,0.7038147441527107,0.5588964070068184,1.0,0.109375,False
D_CAND_0121,depot,48700.09838496698,-14679.213597792865,0.5757624807385052,0.5,0.7270255628573064,0.5260243600967147,1.0,0.125,False
D_CAND_0010,depot,41547.183158937994,-17429.099237240735,0.5700048484038377,0.5,0.6610473469744844,0.5502220466408664,1.0,0.171875,False
D_CAND_0000,depot,32133.797557408823,6587.0871301871475,0.5667891475812614,0.5,0.6799444124782545,0.5372121778467913,1.0,0.125,False
D_CAND_0126,depot,47002.248476029956,-23703.840545785843,0.565623879113802,0.5,0.7455188449101413,0.4794766715450664,1.0,0.09375,False
D_CAND_0012,depot,41547.183158937994,11559.749945966898,0.5653418918198659,0.5,0.7376248784443569,0.4924926888351071,1.0,0.078125,False
D_CAND_0039,depot,58492.721125954464,-16189.000182118083,0.5590490816891959,0.5,0.8031320136344213,0.43306431312236204,1.0,0.0,False
D_CAND_0056,depot,56896.13153837857,-15360.978086237968,0.5574720780923489,0.5,0.757120889400348,0.4540174229690474,1.0,0.046875,False
D_CAND_0025,depot,39964.2093349231,15781.164254821011,0.553423569763621,0.5,0.7376248784443569,0.45731940061012705,1.0,0.046875,False
D_CAND_0112,depot,55707.080291106606,20885.01137170637,0.550487180367128,0.5,0.8877044574328123,0.31424426403569927,1.0,0.0,False
D_CAND_0023,depot,55899.37449150052,-32803.10966333875,0.5494970587775646,0.5,0.8861902694918051,0.31179796561845324,1.0,0.0,False
D_CAND_0122,depot,48467.56723049952,17041.0000936351,0.547261130624305,0.5,0.7677202049873986,0.4150743175098217,1.0,0.015625,False
D_CAND_0047,depot,55408.409779190646,33453.215776667246,0.5446522516442782,0.5,0.9804804350093712,0.1918785715677414,1.0,0.015625,False
D_CAND_0099,depot,30864.75917023458,358.67186209470606,0.5434225520299274,0.5,0.5670196407000259,0.5691705674196839,1.0,0.09375,False
D_CAND_0029,depot,57540.74947054631,22451.4743608852,0.5424636204305695,0.5,0.8877044574328123,0.2821500242894656,1.0,0.0,False
D_CAND_0064,depot,44164.571475503864,-41172.67495005562,0.5416208117590461,0.5,0.8745882250015984,0.29189502203458606,1.0,0.0,False
D_CAND_0120,depot,46587.5569556199,28933.090650297647,0.5400772029348481,0.5,0.8644936387282167,0.2895651730111756,1.0,0.015625,False
D_CAND_0069,depot,24990.5753097566,15805.740859910065,0.5388421198763635,0.5,0.7137545467699007,0.4353639327355532,1.0,0.015625,False
D_CAND_0079,depot,36000.47616132219,29021.24495910801,0.5354224590713098,0.5,0.8184825144941434,0.3232073217910958,1.0,0.0,False
D_CAND_0119,depot,36346.307285228046,-28770.864150330282,0.5349863560643848,0.5,0.6610473469744844,0.4663980772830549,1.0,0.03125,False
D_CAND_0109,depot,55547.47897530497,37333.61006927285,0.5344025242991555,0.5,0.9804804350093712,0.15712966218725066,1.0,0.0,False
D_CAND_0113,depot,31531.926749572507,29738.153877140776,0.532429882293327,0.5,0.8184825144941434,0.31123701467916454,1.0,0.0,False
D_CAND_0028,depot,37493.65206634111,-29881.667613781232,0.5318325912993438,0.5,0.6610473469744844,0.4537830182228908,1.0,0.03125,False
D_CAND_0027,depot,53387.509220290485,-42698.96109337832,0.5312861305987082,0.5,0.8998448798575991,0.2252996425372336,1.0,0.0,False
D_CAND_0116,depot,36627.13281971349,43801.013728539816,0.5311300048650969,0.5,0.9830040815777163,0.14151593788267086,1.0,0.0,False
D_CAND_0097,depot,49864.368469766094,33377.08082124424,0.528758204842339,0.5,0.8877044574328123,0.22107836193654368,1.0,0.015625,False
D_CAND_0106,depot,26425.413439193868,3812.2753386543895,0.5285892929025352,0.5,0.5368570169151619,0.5400001546949791,1.0,0.09375,False
D_CAND_0042,depot,37667.739011941376,34895.95458520244,0.5281624432871096,0.5,0.8644936387282167,0.24190613442022163,1.0,0.015625,False
D_CAND_0110,depot,-28316.58920108644,11863.915546868267,0.5278783543550277,0.5,0.9431843035913172,0.1433291138287941,1.0,0.0625,False
D_CAND_0005,depot,-18673.76070180589,-6450.447953854751,0.5275077972504554,0.5,0.9686428501727857,0.12888833882903572,1.0,0.03125,False
D_CAND_0131,depot,33686.902168011344,-30361.3771526363,0.5271909812579836,0.5,0.646282332118618,0.4499815929133165,1.0,0.03125,False
D_CAND_0041,depot,-24022.134907462434,3473.5008090383103,0.526402329237576,0.5,0.9551699423599125,0.1441893745903916,1.0,0.015625,False
D_CAND_0115,depot,26784.805532122813,-20528.481441049178,0.5253342409872402,0.5,0.5484657911295505,0.5278711728194104,1.0,0.0625,False
