candidate_id,role,x,y,score,coverage_score,balance_score,distance_score,separation_score,feasibility_score,selected
F_CAND_0048,station,37694.2228286979,-10149.613713419636,0.8126629398406311,0.359375,0.7882725722122562,0.9314451582653654,1.0,1.0,True
F_CAND_0053,station,34920.94287843215,-3526.0791422849234,0.8000603882546028,0.359375,0.7934718681352811,0.8737559376290174,1.0,1.0,True
F_CAND_0042,station,40368.66657248918,-16313.415050563934,0.7979549113717139,0.359375,0.7326718820853336,0.9504540105673885,1.0,1.0,True
F_CAND_0019,station,29433.382176261635,-7787.746273659652,0.7963833449827289,0.359375,0.7995999493843005,0.8504684507928948,1.0,1.0,False
F_CAND_0010,station,27014.73761103042,-16675.31283757535,0.7803627501345888,0.359375,0.7669926450715607,0.83203629743817,1.0,1.0,False
F_CAND_0013,station,29158.606458088674,326.61869652289533,0.7745917757547855,0.359375,0.7669382330903872,0.8090285766926001,1.0,1.0,False
F_CAND_0094,station,52002.934247044344,-8910.451774179794,0.7735636323056934,0.359375,0.6858180916560006,0.9184842009043725,1.0,1.0,False
F_CAND_0011,station,29779.791903555775,-23139.1540108963,0.7657957973436087,0.359375,0.7256728359956057,0.8316162189805865,1.0,1.0,False
F_CAND_0018,station,26112.846255379834,-23022.914903121607,0.7610831041926337,0.359375,0.7328470911639617,0.8027214891409881,1.0,1.0,False
F_CAND_0071,station,25408.44213824134,3906.642772960257,0.7523399267737463,0.359375,0.7383465819473882,0.7600494923686413,1.0,1.0,False
F_CAND_0017,station,45436.15003874652,7216.249131263761,0.7508881912639487,0.359375,0.699154981973757,0.8091107902925347,1.0,1.0,False
F_CAND_0078,station,33101.890539807,8556.911627979232,0.7483417410208192,0.359375,0.7195226938749868,0.7704101926582952,1.0,1.0,False
F_CAND_0041,station,13114.005187376217,-14964.080430511352,0.7329156779835151,0.359375,0.7230722745583653,0.7037365275523488,1.0,1.0,False
F_CAND_0077,station,38641.82323869909,-32233.21129769151,0.7298074321077531,0.359375,0.6384765990750727,0.8097374897259104,1.0,1.0,False
F_CAND_0090,station,16812.894468057304,-23676.914964725955,0.7295788873535152,0.359375,0.7017246576009998,0.720276028772661,1.0,1.0,False
F_CAND_0095,station,-6491.32300521019,-4480.555723869215,0.7275916960119537,0.359375,0.6271435010933002,0.8167408825171945,1.0,1.0,False
F_CAND_0009,station,-5569.19997746577,-1993.6965534210972,0.7270389758142285,0.359375,0.6301501105600877,0.8103207484727909,1.0,1.0,False
F_CAND_0044,station,11936.144853774913,-16329.033767105802,0.7255066458228051,0.359375,0.7106065034521883,0.6915524784581566,1.0,1.0,False
F_CAND_0003,station,-9344.233911011475,6700.073388785306,0.7243779727235629,0.359375,0.609718530825111,0.8282809477390961,1.0,1.0,False
F_CAND_0029,station,276.0343035540735,-6063.709260712583,0.7242576422168783,0.359375,0.6644739550290937,0.7511420318267817,1.0,1.0,False
F_CAND_0092,station,46431.88905048163,12817.758622139032,0.7223702852694093,0.359375,0.6558676592618398,0.7556414181110613,1.0,1.0,False
F_CAND_0000,station,-11488.102758069728,-10301.858145312939,0.7197440673540216,0.359375,0.5867730588574929,0.8418689870155964,1.0,1.0,False
F_CAND_0056,station,-24407.5919160292,-9834.896169213403,0.7184683771879496,0.359375,0.5280075203724932,0.9190379802303077,1.0,1.0,False
F_CAND_0046,station,-6616.295222862214,-11759.334443710193,0.7174992262397213,0.359375,0.613718759365583,0.7951656418470688,1.0,1.0,False
F_CAND_0068,station,36843.25922964654,-35048.520599917065,0.7173376800870721,0.359375,0.6246594890810258,0.7792024356348521,1.0,1.0,False
F_CAND_0075,station,51944.443934516836,10950.340229855172,0.7170318044712012,0.359375,0.6353389803642999,0.7630276453747845,1.0,1.0,False
F_CAND_0047,station,9650.46283869356,-18223.261795875125,0.7122745538150668,0.359375,0.6897406286510768,0.6678363351487593,1.0,1.0,False
F_CAND_0067,station,-7652.16992407089,-14374.620081872621,0.7121745832450738,0.359375,0.602038830611191,0.7902189701246274,1.0,1.0,False
F_CAND_0070,station,41947.97976795186,-35121.486592923524,0.7121249529905201,0.359375,0.6027114012790602,0.7890788501713961,1.0,1.0,False
F_CAND_0015,station,14978.139871013374,-27370.433541439415,0.7107967257558815,0.359375,0.6694515269120547,0.6903297653466494,1.0,1.0,False
F_CAND_0073,station,15810.184696715472,7374.702843782262,0.7103392696816906,0.359375,0.6837433992415014,0.6684913197886602,1.0,1.0,False
F_CAND_0014,station,3215.824585959592,7896.8879504555225,0.7063797640394319,0.359375,0.6401681653975351,0.7136586246011785,1.0,1.0,False
F_CAND_0001,station,-8723.048465544372,-16765.69931863389,0.7060690200730745,0.359375,0.5891848191499907,0.7837923334823108,1.0,1.0,False
F_CAND_0027,station,52206.926012566895,-31827.45501369951,0.7050267700690127,0.359375,0.5697952554151835,0.8067687226947939,1.0,1.0,False
F_CAND_0063,station,57373.342524049636,-28325.926621782735,0.7045610532717407,0.359375,0.5663935248985753,0.8096682782289572,1.0,1.0,False
F_CAND_0086,station,-2019.6820053726271,14847.154833273546,0.7043264297032297,0.359375,0.6231154708849425,0.7293190595739989,1.0,1.0,False
F_CAND_0008,station,-12389.994113720315,-16649.4602108592,0.7040754221698958,0.359375,0.5656136124409681,0.8088176312622277,1.0,1.0,False
F_CAND_0012,station,15296.594345343983,10068.041554879635,0.7013196660404142,0.359375,0.6716691330095899,0.6493168779482306,1.0,1.0,False
F_CAND_0074,station,38363.06193522098,-38551.63105335214,0.6993827861091991,0.359375,0.5932856346732025,0.7513062558943128,1.0,1.0,False
