instance,seed,budget,algorithm,reported_algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,violation_count,route_vehicle_fingerprint,charging_quantity_fingerprint,charging_schedule_fingerprint,total_emissions_kg,charging_emissions_kg,carbon_activity,mechanism_activity,evidence_origin
L-main-threeshift-25c-01,1,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,877.751801067878,877.751801067878,True,100,True,1.120234125002753,5,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 11416, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-25c-01,1,100,current_project_alns,pure_alns,681.0319547589027,681.0319547589027,True,100,True,0.6975093340151943,4,True,0,,,,,,,"{""alns_actual_moves"": 0}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-25c-01,2,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,863.1774454677152,863.1774454677152,True,100,True,1.4168162920395844,4,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 1312.039461, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 7, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 1251.787, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 30}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-25c-01,2,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,877.751801067878,877.751801067878,True,100,True,1.1881768750026822,5,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 12255, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-25c-01,2,100,current_project_alns,pure_alns,663.7685298770573,663.7685298770573,True,100,True,0.6916593330097385,4,True,0,,,,,,,"{""alns_actual_moves"": 0}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-25c-01,3,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,863.1774454677152,863.1774454677152,True,100,True,1.3784147499827668,4,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 1279.680759, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 6, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 1224.273, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 31}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-25c-01,3,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,877.751801067878,877.751801067878,True,100,True,1.1257409999961965,5,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 11845, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-25c-01,3,100,current_project_alns,pure_alns,663.7685298770573,663.7685298770573,True,100,True,0.6805675000068732,4,True,0,,,,,,,"{""alns_actual_moves"": 0}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,1,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1771.9100329779476,1771.9100329779476,True,100,True,4.448058625042904,8,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 4155.536171, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 1, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3869.808, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 80}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,1,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.4416925839614123,8,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 13406, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,1,100,current_project_alns,pure_alns,1399.4640614125535,1399.4640614125535,True,100,True,1.0105512499576434,7,True,0,,,,,,,"{""alns_actual_moves"": 0}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,2,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,3.9980035420157947,8,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 3740.011794, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 0, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3599.611, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 77}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,2,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.4154892910155468,8,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 14242, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,2,100,current_project_alns,pure_alns,1443.1516220038563,1443.1516220038563,True,100,True,1.0379215830471367,7,True,0,,,,,,,"{""alns_actual_moves"": 0}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,3,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,3.9785062090377323,8,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 3723.777535, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 0, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3585.744, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 76}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,3,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.549226582981646,8,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 14322, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-50c-01,3,100,current_project_alns,pure_alns,1443.7850082010277,1443.7850082010277,True,100,True,1.063988167035859,7,True,0,,,,,,,"{""alns_actual_moves"": 0}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv
L-main-threeshift-20c-01,1,100,mechanism_alns_v5,mechanism_alns_v5,621.0831141941019,621.0831141941019,True,100,True,0.6650318329920992,3,True,0,0264ee07b9257aa7aad11c99048f9a843184e8bcf2d7049effcb58fd965183bc,00ffe9a32e3c65a78db380445c1b31295841e185898840f1acfa71714da32738,6fb9fcefdb1581e3e3c22f523cdafdf2559bdb640f20e3c9c4fe958ada381695,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_fixed_route_decoder_complete_evaluations"": 0, ""final_recomputed_cost"": 621.0831141941019, ""independent_final_replays"": 1, ""v4_activity"": {""base_alns_cost"": 621.2913242409613, ""base_alns_evaluations"": 97, ""depot_activity"": {""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""cross_depot_rejection_examples"": []}, ""depot_complete_evaluations"": 0, ""depot_filler_alns_evaluations"": 2, ""final_cost"": 621.2913242409613, ""joint_activity"": {""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""ev"", ""cv""], ""current_proxy_cost"": 621.2913242409613, ""feasible_improving_patterns"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""ev"", ""cv""], ""selected_proxy_cost"": 621.2913242409613}, ""joint_complete_evaluations"": 0, ""joint_filler_alns_evaluations"": 1, ""post_depot_cost"": 621.2913242409613, ""warm_cost"": 857.6078956525948}}",current_v5_gate_run
L-main-threeshift-20c-01,1,100,mechanism_alns_v5_without_carbon_ablation,mechanism_alns_v5_without_carbon_ablation,621.2913242409613,621.2913242409613,True,100,True,0.6013031670008786,3,True,0,0264ee07b9257aa7aad11c99048f9a843184e8bcf2d7049effcb58fd965183bc,00ffe9a32e3c65a78db380445c1b31295841e185898840f1acfa71714da32738,b93609b1934471e2b54203b84b9ee602ce02c62ac2d5fd8ecd1478716718e10e,156.1706724817062,47.77116966809964,"{""complete_evaluations"": 0, ""development_ablation"": ""carbon_retiming_removed"", ""improvements"": 0}","{""carbon_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""carbon_retiming_removed"", ""improvements"": 0}, ""carbon_fixed_route_decoder_complete_evaluations"": 0, ""final_recomputed_cost"": 621.2913242409613, ""independent_final_replays"": 1, ""v4_activity"": {""base_alns_cost"": 621.2913242409613, ""base_alns_evaluations"": 97, ""depot_activity"": {""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""cross_depot_rejection_examples"": []}, ""depot_complete_evaluations"": 0, ""depot_filler_alns_evaluations"": 2, ""final_cost"": 621.2913242409613, ""joint_activity"": {""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""ev"", ""cv""], ""current_proxy_cost"": 621.2913242409613, ""feasible_improving_patterns"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""ev"", ""cv""], ""selected_proxy_cost"": 621.2913242409613}, ""joint_complete_evaluations"": 0, ""joint_filler_alns_evaluations"": 1, ""post_depot_cost"": 621.2913242409613, ""warm_cost"": 857.6078956525948}}",current_v5_gate_run
L-main-threeshift-20c-01,2,100,mechanism_alns_v5,mechanism_alns_v5,621.0831141941019,621.0831141941019,True,100,True,0.2721570829744451,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_fixed_route_decoder_complete_evaluations"": 0, ""final_recomputed_cost"": 621.0831141941019, ""independent_final_replays"": 1, ""v4_activity"": {""base_alns_cost"": 621.2913242409613, ""base_alns_evaluations"": 97, ""depot_activity"": {""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""cross_depot_rejection_examples"": []}, ""depot_complete_evaluations"": 0, ""depot_filler_alns_evaluations"": 2, ""final_cost"": 621.2913242409613, ""joint_activity"": {""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""feasible_improving_patterns"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613}, ""joint_complete_evaluations"": 0, ""joint_filler_alns_evaluations"": 1, ""post_depot_cost"": 621.2913242409613, ""warm_cost"": 857.6078956525948}}",current_v5_gate_run
L-main-threeshift-20c-01,2,100,mechanism_alns_v5_without_carbon_ablation,mechanism_alns_v5_without_carbon_ablation,621.2913242409613,621.2913242409613,True,100,True,0.27328608400421217,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,5804f235f38c41d797c0b2cfac8e318c216909caf314f75d6a05782b765be4f2,156.17067248170616,47.77116966809963,"{""complete_evaluations"": 0, ""development_ablation"": ""carbon_retiming_removed"", ""improvements"": 0}","{""carbon_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""carbon_retiming_removed"", ""improvements"": 0}, ""carbon_fixed_route_decoder_complete_evaluations"": 0, ""final_recomputed_cost"": 621.2913242409613, ""independent_final_replays"": 1, ""v4_activity"": {""base_alns_cost"": 621.2913242409613, ""base_alns_evaluations"": 97, ""depot_activity"": {""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""cross_depot_rejection_examples"": []}, ""depot_complete_evaluations"": 0, ""depot_filler_alns_evaluations"": 2, ""final_cost"": 621.2913242409613, ""joint_activity"": {""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""feasible_improving_patterns"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613}, ""joint_complete_evaluations"": 0, ""joint_filler_alns_evaluations"": 1, ""post_depot_cost"": 621.2913242409613, ""warm_cost"": 857.6078956525948}}",current_v5_gate_run
L-main-threeshift-20c-01,3,100,mechanism_alns_v5,mechanism_alns_v5,621.0831141941019,621.0831141941019,True,100,True,0.45341304200701416,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_fixed_route_decoder_complete_evaluations"": 0, ""final_recomputed_cost"": 621.0831141941019, ""independent_final_replays"": 1, ""v4_activity"": {""base_alns_cost"": 675.1932690126821, ""base_alns_evaluations"": 97, ""depot_activity"": {""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""cross_depot_rejection_examples"": []}, ""depot_complete_evaluations"": 0, ""depot_filler_alns_evaluations"": 2, ""final_cost"": 621.2913242409613, ""joint_activity"": {""complete_evaluations"": 1, ""current_pattern"": [""cv"", ""cv"", ""ev""], ""current_proxy_cost"": 675.1932690126821, ""feasible_improving_patterns"": 3, ""improvements"": 1, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613}, ""joint_complete_evaluations"": 1, ""joint_filler_alns_evaluations"": 0, ""post_depot_cost"": 675.1932690126821, ""warm_cost"": 857.6078956525948}}",current_v5_gate_run
