event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
1,cancel,7134.129943771906,C290,600.0,0.0,42973.49,-54077.52,-600.0,35272.0,56330.0,35272.0,56330.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
2,demand_change,7409.323913855321,C298,266.0,258.55230813387914,-41023.84,-55682.48,-7.447691866120863,35425.0,54637.0,35425.0,54637.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
3,cancel,7504.012221636786,C309,485.0,0.0,-25498.54,8949.19,-485.0,65800.0,85370.0,65800.0,85370.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
4,demand_change,7525.677809271005,C264,287.0,306.88306227470315,12517.38,-67542.07,19.88306227470315,36800.0,55721.0,36800.0,55721.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
5,demand_change,9133.424872766942,C267,271.0,270.0980947413801,16622.78,-3699.43,-0.9019052586198768,35291.0,54540.0,35291.0,54540.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
6,demand_change,9717.029456630504,C279,630.0,604.7870688703297,44532.3,-37893.78,-25.212931129670324,37549.0,58011.0,37549.0,58011.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
7,add,10600.05182599218,N_S2_001,0.0,689.0,6747.05,29455.33,689.0,36385.0,56058.0,36385.0,56058.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C351,1378.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
8,add,13037.068050803175,N_S2_002,0.0,289.0,24709.44,-44709.1,289.0,37653.0,57235.0,37653.0,57235.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C320,578.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
9,add,13103.444190507616,N_S2_003,0.0,554.0,-28961.71,26928.88,554.0,3093.0,22853.0,3093.0,22853.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C039,1108.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
10,add,13175.087033822896,N_S2_004,0.0,763.0,53166.19,-20121.57,763.0,66481.0,86090.0,66481.0,86090.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C405,1526.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
11,cancel,14251.872067646407,C295,220.0,0.0,-14981.13,19323.06,-220.0,36335.0,55259.0,36335.0,55259.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
12,cancel,14699.65087032547,C230,642.0,0.0,87510.24,24665.07,-642.0,34581.0,55463.0,34581.0,55463.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
13,demand_change,14969.995719847924,C232,483.0,529.4259592337712,-9447.96,-6941.35,46.42595923377121,35045.0,55123.0,35045.0,55123.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
14,demand_change,15636.081387505084,C283,161.0,171.91335058515347,-13762.53,-16459.13,10.913350585153466,33113.0,52354.0,33113.0,52354.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
15,cancel,15640.053381280775,C219,452.0,0.0,-37797.67,109480.28,-452.0,33447.0,52474.0,33447.0,52474.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
16,add,15909.788910202276,N_S2_005,0.0,824.0,-65551.56,-14294.26,824.0,4588.0,25739.0,4588.0,25739.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C149,1648.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
17,cancel,17221.49862367983,C187,828.0,0.0,3897.33,-24016.69,-828.0,34134.0,55107.0,34134.0,55107.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
