event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
1,add,3467.5313047447944,N_S4_001,0.0,624.0,-13292.26,-4440.44,624.0,3873.0,24403.0,3873.0,24403.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C143,1248.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,4
2,add,3560.777249866222,N_S4_002,0.0,789.0,-27956.12,-54930.45,789.0,36718.0,57010.0,36718.0,57010.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C393,1578.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,4
3,demand_change,4782.359959680036,C190,514.0,526.6753116600187,-53089.77,80122.19,12.675311660018679,36971.0,57925.0,36971.0,57925.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
4,demand_change,4861.829307705404,C118,318.0,352.54424896873235,-77164.48,-11570.46,34.54424896873235,1263.0,21572.0,1263.0,21572.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
5,demand_change,7038.33512911744,C154,794.0,703.9950347368431,-14237.37,-35902.79,-90.00496526315692,35052.0,54690.0,35052.0,54690.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
6,cancel,7536.374869041322,C215,594.0,0.0,-11591.15,-49565.93,-594.0,34686.0,55547.0,34686.0,55547.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
7,add,10640.300319274453,N_S4_003,0.0,514.0,47658.16,8180.59,514.0,2022.0,22930.0,2022.0,22930.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C091,1028.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,4
8,add,11239.431164697338,N_S4_004,0.0,747.0,33120.74,-65570.3,747.0,976.0,21643.0,976.0,21643.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C160,1494.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,4
9,demand_change,11386.574676126027,C207,101.0,99.75826819075633,27826.75,-15185.12,-1.2417318092436744,34925.0,53891.0,34925.0,53891.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
10,demand_change,14677.728344303576,C253,390.0,336.5089089704963,-36818.03,-35972.65,-53.49109102950371,33874.0,53028.0,33874.0,53028.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
11,cancel,15194.740842949606,C296,283.0,0.0,-44034.27,36403.41,-283.0,36107.0,56368.0,36107.0,56368.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
12,cancel,16410.30020411739,C262,143.0,0.0,61095.91,63120.84,-143.0,35397.0,55215.0,35397.0,55215.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
13,demand_change,16481.29772057479,C202,646.0,684.2351666272422,-16008.65,39277.71,38.235166627242165,36065.0,55883.0,36065.0,55883.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
14,demand_change,17460.04217748296,C236,593.0,663.4355519039933,-60.35,-7798.62,70.43555190399331,33474.0,54639.0,33474.0,54639.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
15,demand_change,17533.18063006241,C288,781.0,887.5450192916114,-21269.84,1443.65,106.54501929161142,35755.0,56307.0,35755.0,56307.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
16,add,18326.963077153727,N_S4_005,0.0,361.0,17632.43,27740.8,361.0,35180.0,55425.0,35180.0,55425.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C322,722.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,4
17,cancel,18720.59941631251,C271,300.0,0.0,-22942.06,-17801.69,-300.0,37272.0,57125.0,37272.0,57125.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,4
18,add,19468.372082981357,N_S4_006,0.0,209.0,22055.02,-2610.9,209.0,3675.0,23528.0,3675.0,23528.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C042,418.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,4
