event_id	event_type	t_appear	customer_id	old_demand	new_demand	x	y	delta_demand	old_ready_time	old_due_time	new_ready_time	new_due_time	time_window_action	demand_source	time_window_source	donor_instance_id	donor_customer_id	new_service_time	service_time_source	source	seed
1	demand_change	2438.3573418846017	C156	471.0	510.3439414995206	-50641.99	11650.44	39.34394149952061	35493.0	55702.0	35493.0	55702.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
2	cancel	2835.020637284834	C267	271.0	0.0	16622.78	-3699.43	-271.0	35291.0	54540.0	35291.0	54540.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
3	add	5184.008197946887	N_S1_001	0.0	244.0	-58237.0	17022.7	244.0	34556.0	53441.0	34556.0	53441.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C267	488.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
4	add	7901.055808468637	N_S1_002	0.0	313.0	-26125.13	31466.49	313.0	66437.0	86362.0	66437.0	86362.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C432	626.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
5	demand_change	10752.979248824991	C311	553.0	535.2910202545651	8002.64	-13873.71	-17.70897974543493	65794.0	85016.0	65794.0	85016.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
6	add	11122.845477876901	N_S1_003	0.0	781.0	-2760.01	39044.7	781.0	34932.0	56400.0	34932.0	56400.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C358	1562.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
7	add	12613.980540792674	N_S1_004	0.0	124.0	28243.96	-1031.43	124.0	5000.0	23382.0	5000.0	23382.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C037	248.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
8	add	14745.281352165026	N_S1_005	0.0	108.0	16644.95	33328.26	108.0	36230.0	54859.0	36230.0	54859.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C349	216.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
9	add	17304.182932361684	N_S1_006	0.0	502.0	43563.39	3157.29	502.0	4232.0	24751.0	4232.0	24751.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C056	1004.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
10	cancel	17513.3696554622	C296	283.0	0.0	-44034.27	36403.41	-283.0	36107.0	56368.0	36107.0	56368.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
11	add	18115.51349031892	N_S1_007	0.0	436.0	-16150.02	-5980.65	436.0	37494.0	57115.0	37494.0	57115.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C266	872.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
12	demand_change	18878.473587099266	C167	310.0	328.9145342401567	-29139.72	2997.54	18.914534240156684	36883.0	55516.0	36883.0	55516.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
13	demand_change	21191.631841171624	C264	287.0	328.6024624603629	12517.38	-67542.07	41.602462460362915	36800.0	55721.0	36800.0	55721.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
14	cancel	21802.27513829107	C217	345.0	0.0	-25450.73	-13936.8	-345.0	36080.0	56067.0	36080.0	56067.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
15	demand_change	22627.899845063224	C174	750.0	770.966339335513	8545.02	932.14	20.966339335513	36002.0	55842.0	36002.0	55842.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
16	add	22919.27175037537	N_S1_008	0.0	306.0	-28047.96	7139.64	306.0	37428.0	56104.0	37428.0	56104.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C301	612.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
17	demand_change	24042.843672668805	C274	421.0	439.58582367982785	-8062.85	6736.19	18.585823679827854	35225.0	54820.0	35225.0	54820.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
18	demand_change	24109.78266774262	C235	703.0	633.1065372453787	-31583.28	-72534.4	-69.89346275462128	36239.0	56235.0	36239.0	56235.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	1
19	add	24632.755011176334	N_S1_009	0.0	350.0	45321.23	12595.03	350.0	33448.0	53681.0	33448.0	53681.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C257	700.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
20	add	25171.059583264654	N_S1_010	0.0	460.0	60501.51	-52683.5	460.0	37340.0	57280.0	37340.0	57280.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C202	920.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	1
