instance_id,seed,capacity_kwh,public_charge_power_kw,approximation,curve_id,departure_energy_kwh_configured,public_station_energy_cap_kwh,public_station_cap_compliant,public_station_cap_violation_count,optimization_status,error_type,error_message,optimization_legal,optimization_violation_count,optimization_violation_types,total_cost_cny,route_count,ev_route_count,depot_charging_session_count,public_charging_session_count,public_charging_minutes_total,max_public_charge_end_soc_pct,complete_candidate_evaluations,elapsed_seconds,route_hash,action_hash,fixed_pl_execution_legal,fixed_pl_violation_count,fixed_pl_violation_types,fixed_pl_battery_violation_count,fixed_pl_time_window_violation_count,fixed_pl_station_capacity_conflict_count,fixed_pl_total_cost_cny,fixed_pl_charging_minutes_total,fixed_pl_duration_change_minutes,fixed_pl_route_hash_unchanged,fixed_pl_action_hash_unchanged,fixed_pl_only_duration_and_curve_changed,own_cost_minus_pl_cny,own_cost_minus_pl_pct,fixed_pl_cost_minus_pl_cny,fixed_pl_cost_minus_pl_pct,route_differs_from_pl,route_count_minus_pl
cn-prd-100c-02-V2-LOCATIONS,1,24.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,24.0,24.0,True,0,SUCCESS,,,True,0,,4753.396304292873,18,5,0,1,23.311843238083632,68.65402772514966,14,3.23459708399605,a188b2835f70a3fc9fcba1d4d34aebc08b24742a3e5df4e9ece84fe8a13b84cd,74808330b140cc4270a9d49f3b62dece99d88945903484165756963aad55e775,True,0,,0,0,0,4750.158171146522,16.835576945383643,-6.476266292699989,True,True,True,3.2381331463502647,0.0681689541628188,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,24.0,22.0,PL,M17_22KW_NORMAL_PWL,24.0,24.0,True,0,SUCCESS,,,True,0,,4750.158171146522,18,5,0,1,16.835576945383643,68.65402772514966,14,3.2710844590328634,a188b2835f70a3fc9fcba1d4d34aebc08b24742a3e5df4e9ece84fe8a13b84cd,d323c2db198b8f653bc3e8b4234b993a9f6d7823c4038124f83f6f8250a95840,True,0,,0,0,0,4750.158171146522,16.835576945383643,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,28.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,28.0,23.8,True,0,SUCCESS,,,True,0,,4729.678284097311,18,5,0,1,6.001929375932665,59.311756973110526,14,4.253609959036112,93c9bb413a7af4e0f3a8481122f457f1f4c27c286889a7d212516fb3a123626d,8015f464b5f90be1543be1296b60280e7e3e508d22db6dbb141d3c488ff71f1f,True,0,,0,0,0,4729.678284097311,6.001929375932665,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,28.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,28.0,28.0,True,0,SUCCESS,,,True,0,,4729.678284097311,18,5,0,1,6.001929375932665,59.311756973110526,14,3.0718835000880063,93c9bb413a7af4e0f3a8481122f457f1f4c27c286889a7d212516fb3a123626d,5f59c643a6ed5ec93248f8b7af6f6ffbef9777274abc1cc056ef6551e0304102,True,0,,0,0,0,4729.678284097311,6.001929375932665,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,28.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,28.0,28.0,True,0,SUCCESS,,,True,0,,4730.832687449053,18,5,0,1,8.310736079416438,59.311756973110526,14,3.1663429170148447,93c9bb413a7af4e0f3a8481122f457f1f4c27c286889a7d212516fb3a123626d,7d28fc36aada8f2dbb0f791ca2a579ae73297f138761ce2e7503693bcd400c3b,True,0,,0,0,0,4729.678284097311,6.001929375932665,-2.308806703483773,True,True,True,1.1544033517420758,0.024407650635002987,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,28.0,22.0,PL,M17_22KW_NORMAL_PWL,28.0,28.0,True,0,SUCCESS,,,True,0,,4729.678284097311,18,5,0,1,6.001929375932665,59.311756973110526,14,3.2073737080208957,93c9bb413a7af4e0f3a8481122f457f1f4c27c286889a7d212516fb3a123626d,3cfa69e5410c3abf7f4bd0dbe3f7a47b31e12bed457ffb70d6a1d0b92b574f88,True,0,,0,0,0,4729.678284097311,6.001929375932665,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,32.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,32.0,27.2,True,0,SUCCESS,,,True,0,,4722.041090194343,18,5,0,0,0,0.0,14,3.3073615840403363,18c96d374e917365b55afe28a97be8bf1fd202f4b9e3931b9872fe0cb69b3326,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4722.041090194343,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,32.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,32.0,32.0,True,0,SUCCESS,,,True,0,,4722.041090194343,18,5,0,0,0,0.0,14,3.178495208034292,18c96d374e917365b55afe28a97be8bf1fd202f4b9e3931b9872fe0cb69b3326,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4722.041090194343,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,32.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,32.0,32.0,True,0,SUCCESS,,,True,0,,4722.041090194343,18,5,0,0,0,0.0,14,3.0959673329489306,18c96d374e917365b55afe28a97be8bf1fd202f4b9e3931b9872fe0cb69b3326,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4722.041090194343,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,1,32.0,22.0,PL,M17_22KW_NORMAL_PWL,32.0,32.0,True,0,SUCCESS,,,True,0,,4722.041090194343,18,5,0,0,0,0.0,14,2.941425583092496,18c96d374e917365b55afe28a97be8bf1fd202f4b9e3931b9872fe0cb69b3326,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4722.041090194343,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,16.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,16.0,13.6,True,0,SUCCESS,,,True,0,,4843.442282977169,18,5,0,3,71.03487314781003,84.23847185769675,14,18.19660174997989,3cb50674ca96a2902a639a43cb878ca471405d4cfdb1a4c0b32cfd4508655b21,fe23e489953435f94ba17f8372dbbe2e70c2eb8e094f661e9e89fa0f3218b805,True,0,,0,0,0,4843.442282977169,71.03487314781003,0.0,True,True,True,-8.659356098910393,-0.17846609042920375,-8.659356098910393,-0.17846609042920375,True,0
cn-prd-100c-02-V2-LOCATIONS,2,16.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,16.0,16.0,True,0,SUCCESS,,,True,0,,4849.872811444975,18,5,0,3,75.57702731602026,94.64123911673607,14,3.5574009999400005,95c23145ede378a7c4030612e6a950a4c0063eb1e428717c92b61826079f8a66,e04700c0bfad244719996d7d48d0202ba9825626f77613c88de8f030d8b4bc52,True,0,,0,0,0,4852.10163907608,80.03468257822884,4.457655262208576,True,True,True,-2.22882763110465,-0.0459353038517358,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,16.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,16.0,16.0,True,0,SUCCESS,,,True,0,,4865.78313796312,18,5,0,3,104.6498031464571,94.64123911673607,14,3.545248958049342,c53877f4bdb3016533c063be527cc7e32297e0ae3872e3a3f32b3cb7db9fb9bc,868750ba8dd2238ed50ba47c04b1229763e4b2d03951e64464c1ccedaf09a59e,True,0,,0,0,0,4854.330174140726,80.03468257822884,-24.615120568228264,True,True,True,13.681498887040107,0.281970574912468,2.2285350646461666,0.04592927416645205,True,0
cn-prd-100c-02-V2-LOCATIONS,2,16.0,22.0,PL,M17_22KW_NORMAL_PWL,16.0,16.0,True,0,SUCCESS,,,True,0,,4852.10163907608,18,5,0,3,80.03468257822884,94.64123911673607,14,3.631028125062585,95c23145ede378a7c4030612e6a950a4c0063eb1e428717c92b61826079f8a66,85b11ad9f2bd4f0b7f46a8b404123e35359782209f2a05b348a3fc7b26318d8d,True,0,,0,0,0,4852.10163907608,80.03468257822884,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,20.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,20.0,17.0,True,0,SUCCESS,,,True,0,,4786.359775798894,18,5,0,2,49.828179400432845,79.95622781019622,14,12.803615916986018,14d56eb1e947112f65d6ddeff2caaa61fc497cf5849bca68db7ba43bb7c48cbb,9d60de2d3d577a667e676dd226372ff4a70ac157763bb43d0eb8d6cb3eb4e097,True,0,,0,0,0,4786.359775798894,49.828179400432845,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,20.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,20.0,20.0,True,0,SUCCESS,,,True,0,,4786.359775798894,18,5,0,2,49.828179400432845,79.95622781019622,14,3.397786207962781,14d56eb1e947112f65d6ddeff2caaa61fc497cf5849bca68db7ba43bb7c48cbb,d5b3cac9e88315d2180a4a636fec8b4aa85ef88a3d275cc9322d6caac80f71be,True,0,,0,0,0,4786.359775798894,49.828179400432845,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,20.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,20.0,20.0,True,0,SUCCESS,,,True,0,,4795.8754400518455,18,5,0,2,58.898110648787785,82.3848332701796,14,3.6067724169697613,2b08c96cf4ae6e54735962e92733fffde72bcc2f89e541c817f1fe3b4609ef51,7d95c71c32a99ce878769dc0c4ce887dcb40af311ee48b1a39eeca2a1e4c7079,True,0,,0,0,0,4787.6982391963875,42.53561863977686,-16.36249200901093,True,True,True,9.515664252951865,0.19880796051031496,1.338463397493797,0.027964120128650242,True,0
cn-prd-100c-02-V2-LOCATIONS,2,20.0,22.0,PL,M17_22KW_NORMAL_PWL,20.0,20.0,True,0,SUCCESS,,,True,0,,4786.359775798894,18,5,0,2,49.828179400432845,79.95622781019622,14,3.619075292022899,14d56eb1e947112f65d6ddeff2caaa61fc497cf5849bca68db7ba43bb7c48cbb,f2663ae84daa2d34b0f11ee579925d91c08892743e20594bfa027b5f759a4a40,True,0,,0,0,0,4786.359775798894,49.828179400432845,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,24.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,24.0,20.4,True,0,SUCCESS,,,True,0,,4749.999630897925,18,5,0,1,16.835576945383643,68.65402772514966,14,7.982328374986537,bbc503a08582f027b58c360fd3febf803b2b373c476cf59a9199c1779f274736,d879a5d2ca73582e4a5d3333edbfa31bfab7d5cfb1d0d45f565517cb0b0720b4,True,0,,0,0,0,4749.999630897925,16.835576945383643,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,24.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,24.0,24.0,True,0,SUCCESS,,,True,0,,4749.999630897925,18,5,0,1,16.835576945383643,68.65402772514966,14,4.28147037490271,bbc503a08582f027b58c360fd3febf803b2b373c476cf59a9199c1779f274736,c8b6fc7903faa7398658642b9a0e3fdae919b3cd4c4b08d0b49dbfc69c57a6f2,True,0,,0,0,0,4749.999630897925,16.835576945383643,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,24.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,24.0,24.0,True,0,SUCCESS,,,True,0,,4753.2377640442755,18,5,0,1,23.311843238083632,68.65402772514966,14,4.755444459035061,bbc503a08582f027b58c360fd3febf803b2b373c476cf59a9199c1779f274736,e7aa6fd24f5c03c9d477df85d2c23a886fd1aba607597dea48ef29d2cf62ef29,True,0,,0,0,0,4749.999630897925,16.835576945383643,-6.476266292699989,True,True,True,3.2381331463502647,0.06817122943098289,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,24.0,22.0,PL,M17_22KW_NORMAL_PWL,24.0,24.0,True,0,SUCCESS,,,True,0,,4749.999630897925,18,5,0,1,16.835576945383643,68.65402772514966,14,4.67880008299835,bbc503a08582f027b58c360fd3febf803b2b373c476cf59a9199c1779f274736,fd2213ceca779c5e35d6e5b276f430f817d65f028cfc452215d69a53f83ea17a,True,0,,0,0,0,4749.999630897925,16.835576945383643,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,28.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,28.0,23.8,True,0,SUCCESS,,,True,0,,4731.022472496602,18,5,0,0,0,0.0,14,4.561921959044412,8272fd5e8fb97d6c8f48fe7cfc1a71d221bd8bacd450ee044df8eead117eadd2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4731.022472496602,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,28.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,28.0,28.0,True,0,SUCCESS,,,True,0,,4731.022472496602,18,5,0,0,0,0.0,14,3.1807675840100273,8272fd5e8fb97d6c8f48fe7cfc1a71d221bd8bacd450ee044df8eead117eadd2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4731.022472496602,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,28.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,28.0,28.0,True,0,SUCCESS,,,True,0,,4731.022472496602,18,5,0,0,0,0.0,14,3.2419183750171214,8272fd5e8fb97d6c8f48fe7cfc1a71d221bd8bacd450ee044df8eead117eadd2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4731.022472496602,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,28.0,22.0,PL,M17_22KW_NORMAL_PWL,28.0,28.0,True,0,SUCCESS,,,True,0,,4731.022472496602,18,5,0,0,0,0.0,14,3.2142519580665976,8272fd5e8fb97d6c8f48fe7cfc1a71d221bd8bacd450ee044df8eead117eadd2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4731.022472496602,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,32.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,32.0,27.2,True,0,SUCCESS,,,True,0,,4725.573065194572,18,5,0,0,0,0.0,14,3.1655893330462277,55895e8dd04189ee2185967f98ab9b7e81357790938113f05799a04fc4cc35e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4725.573065194572,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,32.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,32.0,32.0,True,0,SUCCESS,,,True,0,,4725.573065194572,18,5,0,0,0,0.0,14,3.0226183340419084,55895e8dd04189ee2185967f98ab9b7e81357790938113f05799a04fc4cc35e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4725.573065194572,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,32.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,32.0,32.0,True,0,SUCCESS,,,True,0,,4725.573065194572,18,5,0,0,0,0.0,14,3.0613316249800846,55895e8dd04189ee2185967f98ab9b7e81357790938113f05799a04fc4cc35e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4725.573065194572,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,2,32.0,22.0,PL,M17_22KW_NORMAL_PWL,32.0,32.0,True,0,SUCCESS,,,True,0,,4725.573065194572,18,5,0,0,0,0.0,14,3.0651906660059467,55895e8dd04189ee2185967f98ab9b7e81357790938113f05799a04fc4cc35e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,True,0,,0,0,0,4725.573065194572,0,0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,3,16.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,16.0,13.6,True,0,SUCCESS,,,True,0,,4820.529380274466,18,5,0,3,65.67956630311349,83.16454528503678,14,16.527743667014875,2da9ba1ca803416daf02c4c027cec96684a1802c1ecfd033739d8e5ac3ddab61,d34c733e256e1b70233ec80404f21bdd55c81ec3f990bf3744cad9117702692e,True,0,,0,0,0,4820.529380274466,65.67956630311349,0.0,True,True,True,0.8506447455029047,0.017649407609520797,0.8506447455029047,0.017649407609520797,True,0
cn-prd-100c-02-V2-LOCATIONS,3,16.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,16.0,16.0,True,0,SUCCESS,,,True,0,,4819.659950294673,18,5,0,3,68.02194760856445,85.08125928318915,14,3.7257926660822704,6022d7ca1421ae08bb11cf0f046c081bbd09dfb8860cc5b2f49d1f787d24a717,49f3502a5bf361d3b01b200001b4273741c8020580d4ca4e0d472fd94db23ff4,True,0,,0,0,0,4819.678735528963,68.05951807714483,0.03757046858038393,True,True,True,-0.01878523429058987,-0.00038976112976393595,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,3,16.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,16.0,16.0,True,0,SUCCESS,,,True,0,,4832.738840265729,18,5,0,3,94.18845487411704,85.08125928318915,14,3.657750040991232,6022d7ca1421ae08bb11cf0f046c081bbd09dfb8860cc5b2f49d1f787d24a717,e04a3877d30c35ad866d07548d7ed94423d6221dd67e6552cab02f631fef2066,True,0,,0,0,0,4819.678735528963,68.05951807714483,-26.128936796972212,True,True,True,13.060104736765425,0.27097459090978326,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,3,16.0,22.0,PL,M17_22KW_NORMAL_PWL,16.0,16.0,True,0,SUCCESS,,,True,0,,4819.678735528963,18,5,0,3,68.05951807714483,85.08125928318915,14,3.8629727499792352,6022d7ca1421ae08bb11cf0f046c081bbd09dfb8860cc5b2f49d1f787d24a717,8f79653b8c4ff7430c019e0db2fd60b99bc2fb22118439c0849ef4c325b8bfbc,True,0,,0,0,0,4819.678735528963,68.05951807714483,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,3,20.0,22.0,FS,M17_FS_FIRST_SEGMENT_TO_85PCT,20.0,17.0,True,0,SUCCESS,,,True,0,,4764.407615413246,18,5,0,2,46.16288699250434,79.99407823073534,14,11.03571954194922,5be91b624264c17de212d0dc27840d8ee6e928bce0d76d530e1c9dd3afacac3f,62ff58a09649ded42e196bc442a4bd4d7109c3606c20b88e1f1d9c3c6053f442,True,0,,0,0,0,4764.407615413246,46.16288699250434,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,3,20.0,22.0,L1,M17_L1_FIRST_SEGMENT_LINEAR,20.0,20.0,True,0,SUCCESS,,,True,0,,4764.407615413246,18,5,0,2,46.16288699250434,79.99407823073534,14,3.574414832983166,5be91b624264c17de212d0dc27840d8ee6e928bce0d76d530e1c9dd3afacac3f,3981bb4caf2c6850a2c45e150b8306243792d9198ea0c1aae65686e7d7597187,True,0,,0,0,0,4764.407615413246,46.16288699250434,0.0,True,True,True,0.0,0.0,0.0,0.0,False,0
cn-prd-100c-02-V2-LOCATIONS,3,20.0,22.0,L2,M17_L2_ENDPOINT_LINEAR,20.0,20.0,True,0,SUCCESS,,,True,0,,4773.556948403878,18,5,0,2,63.920707230749954,79.99407823073534,14,3.575307916966267,5746ce024d78453e1cc43725f7f2d30acd336b9a9247ec14fe34f913658b34f7,5fcdd14b92b11bd9fecbb18a4b075cc631c97918b542d3751dfd92388cc91f05,True,0,,0,0,0,4764.786661757535,46.16288699250434,-17.757820238245614,True,True,True,9.149332990631592,0.1920350593226481,0.3790463442883265,0.007955791672024046,True,0
