candidate_id,role,x,y,score,coverage_score,balance_score,distance_score,separation_score,feasibility_score,selected
F_CAND_0062,station,-22849.61406129262,16823.504672188537,0.7641143128696248,0.359375,0.6744620274516532,0.8965854130461849,1.0,1.0,True
F_CAND_0019,station,-17153.52093383734,9844.279767342632,0.763020589773151,0.359375,0.7248928922437651,0.8216073099513327,1.0,1.0,True
F_CAND_0063,station,-14973.420319408022,15204.890683266325,0.7570765052522292,0.359375,0.6893126955313459,0.8476432472650325,1.0,1.0,True
F_CAND_0034,station,-22907.60775828919,822.2435707592813,0.7542144302373844,0.359375,0.7409302541456768,0.7639303651455901,1.0,1.0,False
F_CAND_0010,station,-32925.08043376813,5113.68016408288,0.7520517476398646,0.359375,0.7105461722800056,0.7978173493674503,1.0,1.0,False
F_CAND_0012,station,-26866.079667962404,-55.710146346149486,0.7490291796128429,0.359375,0.7293574937060384,0.7593912272629176,1.0,1.0,False
F_CAND_0066,station,-8565.036659500618,12291.744409640785,0.7441893180414169,0.359375,0.6932908678987209,0.790525057107458,1.0,1.0,False
F_CAND_0011,station,-24160.67268484926,-3364.9680235901924,0.7423799409346912,0.359375,0.73151337050653,0.7297760450296229,1.0,1.0,False
F_CAND_0074,station,15456.845564181822,-13188.925236891888,0.7415678573140428,0.359375,0.6497844820004639,0.8409481544555217,1.0,1.0,False
F_CAND_0037,station,17338.574916927966,-23828.30290516403,0.7408747753434847,0.359375,0.6286325851137553,0.8677884822146812,1.0,1.0,False
F_CAND_0068,station,-32739.061733771545,27974.370617421653,0.7402260383799111,0.359375,0.5656304898747819,0.9533964676949496,1.0,1.0,False
F_CAND_0009,station,12727.504637482465,-14531.242696952411,0.740110076790907,0.359375,0.6583781835143429,0.823085850243548,1.0,1.0,False
F_CAND_0026,station,13077.485070557832,-18224.50710839422,0.7397126436547082,0.359375,0.650328380154049,0.8327658424031642,1.0,1.0,False
F_CAND_0047,station,14321.883401617566,-16229.499074948133,0.7396456899791686,0.359375,0.6448765169315905,0.8401306362124475,1.0,1.0,False
F_CAND_0013,station,-26225.25224579923,-4085.5106026028607,0.7395879297246463,0.359375,0.7270964295941489,0.7247917174667764,1.0,1.0,False
F_CAND_0073,station,5658.986334725711,-19940.917317103413,0.7390732818186119,0.359375,0.6929475536064926,0.7705415522253578,1.0,1.0,False
F_CAND_0038,station,11090.009028622813,-23966.074261687172,0.7371708576517597,0.359375,0.655789681413929,0.814952876627538,1.0,1.0,False
F_CAND_0035,station,11268.611811691293,-24219.176380303423,0.7366645344092257,0.359375,0.6535097535262744,0.8161194827001185,1.0,1.0,False
F_CAND_0040,station,1633.137186063336,-18057.025706730634,0.7349141892743101,0.359375,0.7062859810720208,0.735231383596411,1.0,1.0,False
F_CAND_0091,station,11055.805116428674,-11712.992184054456,0.7344716939799221,0.359375,0.657780913140454,0.8013684975230527,1.0,1.0,False
F_CAND_0054,station,21703.201272726048,-4296.144074598488,0.7319497904647797,0.359375,0.6285263915597676,0.832237213675444,1.0,1.0,False
F_CAND_0078,station,-37738.43360041052,3349.775285753803,0.7319212991437738,0.359375,0.6725834007079166,0.770443435584012,1.0,1.0,False
F_CAND_0065,station,15761.18984600332,-27453.526362522964,0.7318223592537086,0.359375,0.6184925110832613,0.8457749214982687,1.0,1.0,False
F_CAND_0056,station,-40590.70927583494,18055.458774860577,0.7312894421762339,0.359375,0.6085217783006289,0.8576022790840552,1.0,1.0,False
F_CAND_0000,station,-55.95230531635025,-21699.39454664167,0.7289090789937995,0.359375,0.6988633948235938,0.7216025632221664,1.0,1.0,False
F_CAND_0016,station,-34829.110110053756,-2496.746386919798,0.7285504376775521,0.359375,0.6913387446288214,0.7307025082298584,1.0,1.0,False
F_CAND_0044,station,-21787.693349837362,-7134.843823899158,0.7284519656865761,0.359375,0.7164195547932102,0.6951954860358102,1.0,1.0,False
F_CAND_0098,station,-11994.96282153687,-4316.506108834908,0.7270660159040065,0.359375,0.7135922772596597,0.6936098754525024,1.0,1.0,False
F_CAND_0017,station,-30932.700510386265,-4814.03680066671,0.7266683196864694,0.359375,0.6957546696433661,0.716991741245165,1.0,1.0,False
F_CAND_0041,station,-1128.1267495189163,8830.74768587061,0.7263609858922375,0.359375,0.6911695868098919,0.7221815220351011,1.0,1.0,False
F_CAND_0032,station,-12246.42618078438,-7315.599923795991,0.7256671342428359,0.359375,0.725690965125201,0.6710761857960621,1.0,1.0,False
F_CAND_0002,station,6003.0484604893845,-26868.7848570707,0.7249425162253794,0.359375,0.6547631669406915,0.7674766311845493,1.0,1.0,False
F_CAND_0018,station,-31704.907825489143,-4814.03680066671,0.7242681645298639,0.359375,0.6894706252299236,0.7161887827975625,1.0,1.0,False
F_CAND_0015,station,-39179.983350304436,-1009.0351569093054,0.7227356589362833,0.359375,0.6743160560107384,0.7312751573300995,1.0,1.0,False
F_CAND_0059,station,-42481.56287825894,21245.667346386854,0.722734468656496,0.359375,0.5841112039356381,0.8575571891160906,1.0,1.0,False
F_CAND_0014,station,-40610.52594870354,1120.327004443836,0.7224663058722516,0.359375,0.665272296499094,0.7428590083902745,1.0,1.0,False
