candidate_id,role,x,y,score,coverage_score,balance_score,distance_score,separation_score,feasibility_score,selected
F_CAND_0044,station,-25546.666362562075,-23013.42031712256,0.783226114835744,0.35384615384615387,0.680154290819364,0.9683807598881741,1.0,1.0,True
F_CAND_0095,station,-21658.866470595367,-23540.70236489813,0.7809800903814352,0.35384615384615387,0.6932181574678311,0.9411072487630854,1.0,1.0,True
F_CAND_0009,station,-15123.72373883244,-15657.576257276633,0.7779508198911176,0.35384615384615387,0.7239272172076594,0.8859974831660545,1.0,1.0,True
F_CAND_0015,station,-11643.182196397836,-17195.604546347084,0.777918829285023,0.35384615384615387,0.7431523242236249,0.858954370919325,1.0,1.0,False
F_CAND_0010,station,-11643.182196397836,-13474.931668213556,0.7732237676258702,0.35384615384615387,0.7364498723208507,0.8495575569465978,1.0,1.0,False
F_CAND_0074,station,-27273.77533270777,-9699.368554289578,0.7702162974916098,0.35384615384615387,0.6858918311619376,0.9083089340320347,1.0,1.0,False
F_CAND_0001,station,-9631.843156435683,-24507.170957823575,0.767789598847469,0.35384615384615387,0.7297057415938459,0.8372626648507997,1.0,1.0,False
F_CAND_0003,station,-9494.425129874353,-24701.768420443623,0.7668754133578135,0.35384615384615387,0.7282801537027661,0.8356017459396892,1.0,1.0,False
F_CAND_0099,station,17898.640897294317,-7691.98690090831,0.7631623969890247,0.35384615384615387,0.6835239241921973,0.8834084017793306,1.0,1.0,False
F_CAND_0078,station,-6088.7197236493,-16187.645767527541,0.7625638682845703,0.35384615384615387,0.7357215565904718,0.8079376016039284,1.0,1.0,False
F_CAND_0086,station,-20276.843295425813,-30231.304911488765,0.7579642613314679,0.35384615384615387,0.6653613264243887,0.8880434960240353,1.0,1.0,False
F_CAND_0011,station,20588.112966511166,-13357.349291611452,0.7565049427154245,0.35384615384615387,0.6820347186786316,0.8588634724039217,1.0,1.0,False
F_CAND_0013,station,20725.530993072498,-13551.9467542315,0.755848581217686,0.35384615384615387,0.6808612082402188,0.8578809410267458,1.0,1.0,False
F_CAND_0072,station,-35338.16934702463,-12548.432859034876,0.7548040282645434,0.35384615384615387,0.6477589998892465,0.9000458209055364,1.0,1.0,False
F_CAND_0019,station,12348.963645664695,-5521.37474253834,0.7513620201637554,0.35384615384615387,0.6741473450130184,0.8493341053291036,1.0,1.0,False
F_CAND_0036,station,34652.53681783861,535.5307874352421,0.7495014526432175,0.35384615384615387,0.6046695922229947,0.9391606891529858,1.0,1.0,False
F_CAND_0035,station,25611.987468823972,9243.922272197024,0.749112813509837,0.35384615384615387,0.6189173223937026,0.9176593103804728,1.0,1.0,False
F_CAND_0012,station,-11643.182196397836,-3658.928500162615,0.747427319823363,0.35384615384615387,0.6994099163060548,0.7982277041572834,1.0,1.0,False
F_CAND_0065,station,-37854.366027072334,-14156.955001847205,0.7462597873839052,0.35384615384615387,0.6309119963456407,0.8894546623440319,1.0,1.0,False
F_CAND_0007,station,-4843.361501509948,-28996.869545341164,0.7422546363257132,0.35384615384615387,0.6954080630700215,0.7831395646971309,1.0,1.0,False
F_CAND_0053,station,20214.198774567685,-18349.79841722413,0.7400977172200611,0.35384615384615387,0.6653908364345498,0.8165360055641829,1.0,1.0,False
F_CAND_0041,station,-1563.8722381667014,-7614.884946487081,0.7395405358763867,0.35384615384615387,0.7150771445642604,0.7447464488078899,1.0,1.0,False
F_CAND_0017,station,25376.594621436903,-17847.04787912904,0.7394427687189926,0.35384615384615387,0.6516002101325695,0.8332230883826807,1.0,1.0,False
F_CAND_0045,station,-40704.122187400935,-20942.57829661544,0.7386813573742439,0.35384615384615387,0.618894614570124,0.8759652767911095,1.0,1.0,False
F_CAND_0008,station,-2879.3445842691326,-30022.720567654687,0.7358137018633204,0.35384615384615387,0.6912562432616365,0.7631883745792984,1.0,1.0,False
