candidate_id,role,x,y,score,coverage_score,balance_score,distance_score,separation_score,feasibility_score,selected
D_CAND_0117,depot,12268.870030369557,-18650.752252845254,0.5696197785182656,0.5,0.9313048268847738,0.33353792355192524,1.0,0.03409090909090909,True
D_CAND_0048,depot,-22351.608346570647,6260.657520586521,0.5441092553625995,0.5,0.9952162413467314,0.14485714374003067,1.0,0.09090909090909091,True
D_CAND_0100,depot,10721.75491757216,-7315.599923795991,0.5672927538187917,0.5,0.9297443094710445,0.32124488762230463,1.0,0.045454545454545456,False
D_CAND_0112,depot,11340.246856907399,-7134.843823899158,0.5608913068713741,0.5,0.9029313297552781,0.3224520795484002,1.0,0.045454545454545456,False
D_CAND_0132,depot,-600.4602181093954,-30388.798490667243,0.5579105780686364,0.5,0.9768589726012034,0.25023788512788825,1.0,0.011363636363636364,False
D_CAND_0110,depot,-451.6244953362003,2499.3956136655315,0.5553945096712942,0.5,0.9871045422025231,0.2208371328462904,1.0,0.03409090909090909,False
D_CAND_0020,depot,12335.796500267776,-9184.819635588285,0.554234160005394,0.5,0.8684852760445623,0.33026954579519613,1.0,0.045454545454545456,False
D_CAND_0052,depot,16167.85653058531,-21672.54747592078,0.5501147654980081,0.5,0.8620487649227595,0.324773933432909,1.0,0.03409090909090909,False
D_CAND_0077,depot,1742.3256949793008,-35762.72773971195,0.5474790619107953,0.5,0.9568913296555644,0.2239340088967077,1.0,0.022727272727272728,False
D_CAND_0108,depot,20323.135386061756,-18057.025706730634,0.5444175163073862,0.5,0.8323042061677832,0.3317294954253979,1.0,0.03409090909090909,False
D_CAND_0109,depot,-18447.968903742996,8830.74768587061,0.5415502099713144,0.5,0.9995886815123558,0.13479397655472047,1.0,0.07954545454545454,False
D_CAND_0047,depot,10958.161002977156,-31861.172158694204,0.5415053892856082,0.5,0.8911900565625243,0.2702860460344541,1.0,0.011363636363636364,False
D_CAND_0041,depot,2510.89589754141,3647.108816836243,0.5398208543813213,0.5,0.9197330667657158,0.2304594416686605,1.0,0.022727272727272728,False
D_CAND_0029,depot,8770.963491184562,-846.0950621391871,0.5382225517926319,0.5,0.8638535805897561,0.28449117203531704,1.0,0.011363636363636364,False
D_CAND_0009,depot,-12016.153030981735,10306.37127055724,0.5351487416261469,0.5,0.9885404176502995,0.11569091249065203,1.0,0.09090909090909091,False
D_CAND_0106,depot,-26143.891302747106,-23966.074261687172,0.5349659762276834,0.5,0.967296440973304,0.1543856457556117,1.0,0.045454545454545456,False
D_CAND_0049,depot,-33479.632465695984,2513.9518911549553,0.5346421348783138,0.5,0.990709187857878,0.13422298801901367,1.0,0.03409090909090909,False
D_CAND_0054,depot,-1682.92742370999,-6423.777494625463,0.5343216434880377,0.5,0.8549042874343447,0.25965501379053285,1.0,0.056818181818181816,False
D_CAND_0006,depot,-29757.433491030766,10306.37127055724,0.5318322979693092,0.5,0.9853047122141648,0.1283881160267084,1.0,0.03409090909090909,False
D_CAND_0131,depot,-23472.32927184211,15204.890683266325,0.5316762297486994,0.5,0.9891137706936824,0.12395478466475171,1.0,0.03409090909090909,False
D_CAND_0011,depot,24566.977430762487,-9077.065844274122,0.5309505037582126,0.5,0.7819239235296612,0.3191508187759162,1.0,0.056818181818181816,False
D_CAND_0038,depot,-15790.008221096543,13514.585749899989,0.5306828020224037,0.5,0.9775968530396437,0.12240708232269844,1.0,0.056818181818181816,False
D_CAND_0056,depot,23363.011374959886,-24554.29630032866,0.5297283992211955,0.5,0.7971701288050077,0.30810710444341094,1.0,0.03409090909090909,False
D_CAND_0003,depot,-15504.701720256448,15547.39478057207,0.5295197050206321,0.5,0.9775968530396437,0.11775469431561174,1.0,0.056818181818181816,False
D_CAND_0001,depot,32356.321163728073,-19350.926833923215,0.5287331113941394,0.5,0.9184866471061872,0.16008216210673404,1.0,0.09090909090909091,False
D_CAND_0086,depot,30180.905830544234,-8996.222116152652,0.5286964123137576,0.5,0.9374521686455655,0.15006075333673743,1.0,0.06818181818181818,False
D_CAND_0094,depot,30138.030972768855,-18224.50710839422,0.528201954736301,0.5,0.9184866471061872,0.1625029900208354,1.0,0.07954545454545454,False
D_CAND_0104,depot,19535.628246311695,-25994.750155551606,0.5279823301640882,0.5,0.7971701288050077,0.30566828276043634,1.0,0.022727272727272728,False
D_CAND_0030,depot,-8374.33948349835,15982.696055410004,0.527220371129298,0.5,0.9923046050220742,0.09839506131329959,1.0,0.045454545454545456,False
D_CAND_0028,depot,-34592.91069554218,1224.852889547502,0.526298255014613,0.5,0.9598727654811552,0.13168389094093302,1.0,0.03409090909090909,False
D_CAND_0081,depot,-7074.925139434987,3198.727215009688,0.5253344433655209,0.5,0.97966590967446,0.08530822742398739,1.0,0.09090909090909091,False
D_CAND_0031,depot,-9803.44199749212,3585.828217269791,0.5244263248031886,0.5,0.9512973982236026,0.10095335553460674,1.0,0.11363636363636363,False
D_CAND_0050,depot,35920.99497145821,-17137.21054596947,0.5243887480601352,0.5,0.9184866471061872,0.1517956178616266,1.0,0.06818181818181818,False
D_CAND_0119,depot,38601.69016812994,-21728.782364124352,0.5241133483267072,0.5,0.9184866471061872,0.1461485643824599,1.0,0.07954545454545454,False
D_CAND_0116,depot,18941.13987595101,-31001.370273467885,0.5237930529883894,0.5,0.8064983335369154,0.279582969325733,1.0,0.022727272727272728,False
D_CAND_0091,depot,37381.615573980795,-18559.528531078246,0.5236970333285691,0.5,0.9184866471061872,0.14902875893536208,1.0,0.06818181818181818,False
D_CAND_0105,depot,31015.583452088966,-23828.30290516403,0.5236740395963735,0.5,0.9051050856414946,0.15777289092581762,1.0,0.07954545454545454,False
D_CAND_0107,depot,33097.635670386844,-22426.173752757288,0.5236011176781218,0.5,0.9051050856414946,0.15748120325281073,1.0,0.07954545454545454,False
D_CAND_0010,depot,24566.977430762487,-27449.05766657094,0.5221112233731703,0.5,0.7767886745324057,0.2934744007784572,1.0,0.045454545454545456,False
