instance,seed,budget,algorithm,reported_algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,violation_count,mechanism_activity
L-main-threeshift-25c-01,2,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,877.751801067878,877.751801067878,True,100,True,1.1881768750026822,5,True,0,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 12255, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}"
L-main-threeshift-25c-01,2,100,current_project_alns,pure_alns,663.7685298770573,663.7685298770573,True,100,True,0.6916593330097385,4,True,0,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,2,100,mechanism_hgs_alns_v2,mechanism_hgs_alns_v2,594.6834065533928,594.6834065533928,True,100,True,0.7879614169942215,4,True,0,"{""alns_education_evaluations"": 86, ""educated_cost"": 667.6251632118489, ""education_activity"": {""alns_actual_moves"": 0}, ""expert_activity"": {""depot_cross_depot_accepted_moves"": 0, ""depot_cross_depot_evaluations"": 1, ""depot_cross_depot_feasible_candidates"": 1, ""depot_cross_depot_full_candidates"": 4, ""depot_cross_depot_proxy_moves"": 4, ""depot_expert_eligible"": 1, ""depot_expert_evaluations"": 1, ""depot_expert_improvements"": 0, ""fleet_charge_expert_eligible"": 1, ""fleet_charge_expert_evaluations"": 11, ""fleet_charge_expert_improvements"": 3}, ""expert_evaluations"": 12, ""filler_activity"": {}, ""filler_alns_evaluations"": 0, ""final_cost"": 594.6834065533928, ""hgs_activity"": {""hgs_adapter_wall_milliseconds"": 25.546001, ""hgs_candidate_decodes"": 2, ""hgs_improvements"": 2, ""hgs_native_calls"": 4, ""hgs_native_cpu_milliseconds"": 24.389, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 2}, ""hgs_evaluations"": 2, ""post_expert_cost"": 594.6834065533928, ""skeleton_cost"": 866.7522754562098, ""warm_cost"": 877.751801067878}"
L-main-threeshift-25c-01,3,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,863.1774454677152,863.1774454677152,True,100,True,1.3784147499827668,4,True,0,"{""hgs_adapter_wall_milliseconds"": 1279.680759, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 6, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 1224.273, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 31}"
L-main-threeshift-25c-01,3,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,877.751801067878,877.751801067878,True,100,True,1.1257409999961965,5,True,0,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 11845, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}"
L-main-threeshift-25c-01,3,100,current_project_alns,pure_alns,663.7685298770573,663.7685298770573,True,100,True,0.6805675000068732,4,True,0,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,3,100,mechanism_hgs_alns_v2,mechanism_hgs_alns_v2,583.0475277377917,583.0475277377917,True,100,True,0.6407227920135483,4,True,0,"{""alns_education_evaluations"": 86, ""educated_cost"": 676.4406279613936, ""education_activity"": {""alns_actual_moves"": 0}, ""expert_activity"": {""depot_cross_depot_accepted_moves"": 0, ""depot_cross_depot_evaluations"": 0, ""depot_cross_depot_feasible_candidates"": 0, ""depot_cross_depot_full_candidates"": 0, ""depot_cross_depot_proxy_moves"": 0, ""depot_expert_eligible"": 1, ""depot_expert_evaluations"": 0, ""depot_expert_improvements"": 0, ""fleet_charge_expert_eligible"": 1, ""fleet_charge_expert_evaluations"": 12, ""fleet_charge_expert_improvements"": 3}, ""expert_evaluations"": 12, ""filler_activity"": {}, ""filler_alns_evaluations"": 0, ""final_cost"": 583.0475277377917, ""hgs_activity"": {""hgs_adapter_wall_milliseconds"": 26.228208, ""hgs_candidate_decodes"": 2, ""hgs_improvements"": 0, ""hgs_native_calls"": 4, ""hgs_native_cpu_milliseconds"": 24.896, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 2}, ""hgs_evaluations"": 2, ""post_expert_cost"": 583.0475277377917, ""skeleton_cost"": 877.751801067878, ""warm_cost"": 877.751801067878}"
L-main-threeshift-50c-01,1,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1771.9100329779476,1771.9100329779476,True,100,True,4.448058625042904,8,True,0,"{""hgs_adapter_wall_milliseconds"": 4155.536171, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 1, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3869.808, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 80}"
L-main-threeshift-50c-01,1,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.4416925839614123,8,True,0,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 13406, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}"
L-main-threeshift-50c-01,1,100,current_project_alns,pure_alns,1399.4640614125535,1399.4640614125535,True,100,True,1.0105512499576434,7,True,0,"{""alns_actual_moves"": 0}"
L-main-threeshift-50c-01,1,100,mechanism_hgs_alns_v2,mechanism_hgs_alns_v2,1288.94379242328,1288.94379242328,True,100,True,1.046862791001331,7,True,0,"{""alns_education_evaluations"": 86, ""educated_cost"": 1380.920226644343, ""education_activity"": {""alns_actual_moves"": 0}, ""expert_activity"": {""depot_cross_depot_accepted_moves"": 0, ""depot_cross_depot_evaluations"": 0, ""depot_cross_depot_feasible_candidates"": 0, ""depot_cross_depot_full_candidates"": 6, ""depot_cross_depot_proxy_moves"": 6, ""depot_expert_eligible"": 1, ""depot_expert_evaluations"": 0, ""depot_expert_improvements"": 0, ""fleet_charge_expert_eligible"": 1, ""fleet_charge_expert_evaluations"": 12, ""fleet_charge_expert_improvements"": 3}, ""expert_evaluations"": 12, ""filler_activity"": {}, ""filler_alns_evaluations"": 0, ""final_cost"": 1288.94379242328, ""hgs_activity"": {""hgs_adapter_wall_milliseconds"": 75.846666, ""hgs_candidate_decodes"": 2, ""hgs_improvements"": 0, ""hgs_native_calls"": 4, ""hgs_native_cpu_milliseconds"": 72.931, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 2}, ""hgs_evaluations"": 2, ""post_expert_cost"": 1288.94379242328, ""skeleton_cost"": 1783.6949728422799, ""warm_cost"": 1783.6949728422799}"
L-main-threeshift-50c-01,2,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,3.9980035420157947,8,True,0,"{""hgs_adapter_wall_milliseconds"": 3740.011794, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 0, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3599.611, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 77}"
L-main-threeshift-50c-01,2,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.4154892910155468,8,True,0,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 14242, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}"
L-main-threeshift-50c-01,2,100,current_project_alns,pure_alns,1443.1516220038563,1443.1516220038563,True,100,True,1.0379215830471367,7,True,0,"{""alns_actual_moves"": 0}"
L-main-threeshift-50c-01,2,100,mechanism_hgs_alns_v2,mechanism_hgs_alns_v2,1390.4761856405908,1390.4761856405908,True,100,True,1.268009958032053,8,True,0,"{""alns_education_evaluations"": 86, ""educated_cost"": 1450.5476183379792, ""education_activity"": {""alns_actual_moves"": 0}, ""expert_activity"": {""depot_cross_depot_accepted_moves"": 0, ""depot_cross_depot_evaluations"": 0, ""depot_cross_depot_feasible_candidates"": 0, ""depot_cross_depot_full_candidates"": 0, ""depot_cross_depot_proxy_moves"": 0, ""depot_expert_eligible"": 1, ""depot_expert_evaluations"": 0, ""depot_expert_improvements"": 0, ""fleet_charge_expert_eligible"": 1, ""fleet_charge_expert_evaluations"": 11, ""fleet_charge_expert_improvements"": 2}, ""expert_evaluations"": 11, ""filler_activity"": {""alns_actual_moves"": 0}, ""filler_alns_evaluations"": 1, ""final_cost"": 1390.4761856405908, ""hgs_activity"": {""hgs_adapter_wall_milliseconds"": 74.116583, ""hgs_candidate_decodes"": 2, ""hgs_improvements"": 0, ""hgs_native_calls"": 4, ""hgs_native_cpu_milliseconds"": 71.361, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 2}, ""hgs_evaluations"": 2, ""post_expert_cost"": 1390.4761856405908, ""skeleton_cost"": 1783.6949728422799, ""warm_cost"": 1783.6949728422799}"
L-main-threeshift-50c-01,3,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,3.9785062090377323,8,True,0,"{""hgs_adapter_wall_milliseconds"": 3723.777535, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 0, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3585.744, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 76}"
L-main-threeshift-50c-01,3,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.549226582981646,8,True,0,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 14322, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}"
L-main-threeshift-50c-01,3,100,current_project_alns,pure_alns,1443.7850082010277,1443.7850082010277,True,100,True,1.063988167035859,7,True,0,"{""alns_actual_moves"": 0}"
L-main-threeshift-50c-01,3,100,mechanism_hgs_alns_v2,mechanism_hgs_alns_v2,1313.554807599919,1313.554807599919,True,100,True,1.1241767079918645,7,True,0,"{""alns_education_evaluations"": 86, ""educated_cost"": 1380.1927206639778, ""education_activity"": {""alns_actual_moves"": 0}, ""expert_activity"": {""depot_cross_depot_accepted_moves"": 0, ""depot_cross_depot_evaluations"": 0, ""depot_cross_depot_feasible_candidates"": 0, ""depot_cross_depot_full_candidates"": 12, ""depot_cross_depot_proxy_moves"": 12, ""depot_expert_eligible"": 1, ""depot_expert_evaluations"": 0, ""depot_expert_improvements"": 0, ""fleet_charge_expert_eligible"": 1, ""fleet_charge_expert_evaluations"": 11, ""fleet_charge_expert_improvements"": 2}, ""expert_evaluations"": 11, ""filler_activity"": {""alns_actual_moves"": 0}, ""filler_alns_evaluations"": 1, ""final_cost"": 1313.554807599919, ""hgs_activity"": {""hgs_adapter_wall_milliseconds"": 75.7885, ""hgs_candidate_decodes"": 2, ""hgs_improvements"": 0, ""hgs_native_calls"": 4, ""hgs_native_cpu_milliseconds"": 72.883, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 2}, ""hgs_evaluations"": 2, ""post_expert_cost"": 1313.554807599919, ""skeleton_cost"": 1783.6949728422799, ""warm_cost"": 1783.6949728422799}"
