event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
1,demand_change,2835.020637284834,C065,656.0,707.896355841877,80042.34,62233.5,51.89635584187704,37498.0,58749.0,37498.0,58749.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,1
2,demand_change,5251.3492612478585,C107,770.0,871.4475813771236,-28772.18,27914.16,101.44758137712358,66121.0,86355.0,66121.0,86355.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,1
3,add,10213.836148227529,N_S1_001,0.0,682.0,39279.94,-9843.4,682.0,33602.0,53400.0,33602.0,53400.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C142,1364.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,1
4,demand_change,11759.072077013858,C056,525.0,482.9608009155677,16583.26,14493.79,-42.03919908443231,37611.0,57459.0,37611.0,57459.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,1
5,cancel,13947.818324319094,C110,258.0,0.0,-28015.84,9211.52,-258.0,65424.0,85728.0,65424.0,85728.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,1
6,cancel,16912.785293290224,C080,261.0,0.0,17468.21,27907.31,-261.0,33403.0,53591.0,33403.0,53591.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,1
7,add,20036.47987443943,N_S1_002,0.0,159.0,-55684.93,-29523.69,159.0,33298.0,51660.0,33298.0,51660.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C077,318.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,1
8,demand_change,20528.925007666272,C097,763.0,803.4806307716591,-51816.47,-4097.86,40.480630771659094,37182.0,57776.0,37182.0,57776.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,1
9,add,23201.98589107773,N_S1_003,0.0,827.0,-5805.78,6486.85,827.0,36271.0,57117.0,36271.0,57117.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C135,1654.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,1
10,add,25358.84670543437,N_S1_004,0.0,365.0,41353.22,-20455.09,365.0,34597.0,53623.0,34597.0,53623.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C114,730.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,1
11,demand_change,26407.229337973662,C060,329.0,371.096203767665,-24146.21,-26447.02,42.096203767664974,35908.0,54976.0,35908.0,54976.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,1
12,add,29173.907366942887,N_S1_005,0.0,422.0,71179.94,-36325.23,422.0,36177.0,56307.0,36177.0,56307.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C131,844.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,1
