event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
1,demand_change,3246.3517208400144,C108,235.0,211.34643389669046,-23632.01,33498.36,-23.653566103309544,66541.0,86319.0,66541.0,86319.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
2,demand_change,6949.497996505321,C091,275.0,248.38850592807069,12892.62,-48879.59,-26.611494071929314,35340.0,54824.0,35340.0,54824.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
3,add,10271.60002747568,N_S2_001,0.0,544.0,16469.03,73374.87,544.0,3344.0,23652.0,3344.0,23652.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C060,1088.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
4,add,14060.40224301043,N_S2_002,0.0,287.0,-52861.54,23124.1,287.0,4145.0,24565.0,4145.0,24565.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C010,574.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
5,demand_change,15183.449922407965,C103,490.0,442.4778371885121,24875.64,-26597.2,-47.522162811487874,65664.0,84854.0,65664.0,84854.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
6,cancel,15612.390667069812,C095,416.0,0.0,-39593.58,-28397.04,-416.0,34235.0,54013.0,34235.0,54013.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
7,demand_change,18615.913914262663,C110,258.0,232.73576954141538,-28015.84,9211.52,-25.26423045858462,65424.0,85728.0,65424.0,85728.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
8,add,19735.609477466973,N_S2_003,0.0,665.0,58375.8,45494.62,665.0,36967.0,57853.0,36967.0,57853.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C115,1330.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
9,cancel,20509.68442529894,C096,740.0,0.0,3072.61,16104.81,-740.0,36327.0,57538.0,36327.0,57538.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
10,demand_change,24023.885336620966,C060,329.0,330.0090935841318,-24146.21,-26447.02,1.00909358413179,35908.0,54976.0,35908.0,54976.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,2
11,add,30869.719106339686,N_S2_004,0.0,682.0,39279.94,-9843.4,682.0,33602.0,53400.0,33602.0,53400.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C142,1364.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
12,add,32243.34358360022,N_S2_005,0.0,645.0,29902.7,38088.37,645.0,37464.0,57652.0,37464.0,57652.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C149,1290.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,2
