event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
1,demand_change,4335.215688022423,C065,656.0,746.5530133228038,80042.34,62233.5,90.55301332280385,37498.0,58749.0,37498.0,58749.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
2,add,5243.705921739202,N_S5_001,0.0,729.0,61019.97,-13430.7,729.0,4744.0,24431.0,4744.0,24431.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C043,1458.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
3,demand_change,7665.968072640028,C063,819.0,910.5005879678222,-50.05,-40952.05,91.50058796782218,36764.0,57123.0,36764.0,57123.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
4,demand_change,9699.760804746842,C001,561.0,525.5400597318077,28701.59,-54161.35,-35.45994026819233,1496.0,20780.0,1496.0,20780.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
5,add,13403.03107220417,N_S5_002,0.0,639.0,5607.91,-5058.74,639.0,4188.0,25133.0,4188.0,25133.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C068,1278.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
6,add,13674.119411433698,N_S5_003,0.0,656.0,-36532.92,12209.06,656.0,36358.0,57286.0,36358.0,57286.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C119,1312.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
7,cancel,13936.584302383893,C056,525.0,0.0,16583.26,14493.79,-525.0,37611.0,57459.0,37611.0,57459.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
8,add,14502.487902429302,N_S5_004,0.0,529.0,-54096.46,-52469.01,529.0,66258.0,85385.0,66258.0,85385.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C163,1058.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
9,demand_change,24270.995595409786,C074,606.0,638.3295807641576,-429.55,21475.8,32.32958076415764,34473.0,55322.0,34473.0,55322.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
10,cancel,25200.624930454233,C072,704.0,0.0,-34170.35,17673.25,-704.0,36411.0,56461.0,36411.0,56461.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
11,add,28391.96301069511,N_S5_005,0.0,464.0,-90497.96,1034.68,464.0,35781.0,55089.0,35781.0,55089.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-75c-01,C102,928.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
12,demand_change,28421.790645840483,C113,496.0,448.63229787958585,-65685.38,20517.27,-47.36770212041415,66313.0,85417.0,66313.0,85417.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
