event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
1,demand_change,2320.669270261829,C200,301.0,310.31083276591113,8796.24,11639.72,9.31083276591113,33422.0,52436.0,33422.0,52436.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
2,cancel,4335.215688022423,C129,122.0,0.0,-47691.44,13155.22,-122.0,33696.0,53232.0,33696.0,53232.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
3,demand_change,6158.963431519802,C133,495.0,421.252393227092,-94002.82,-23395.35,-73.747606772908,34006.0,54617.0,34006.0,54617.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
4,demand_change,7175.4988180220935,C060,405.0,426.6190113200445,-32289.83,-43218.39,21.61901132004448,3786.0,24394.0,3786.0,24394.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
5,cancel,7194.490593288751,C122,153.0,0.0,26426.5,12339.32,-153.0,34462.0,53036.0,34462.0,53036.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
6,demand_change,7653.660536819056,C106,344.0,327.2709561199957,-12920.69,-42268.81,-16.729043880004326,37163.0,56401.0,37163.0,56401.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
7,add,7665.968072640028,N_S5_001,0.0,104.0,47965.97,-5494.46,104.0,3476.0,22349.0,3476.0,22349.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C159,208.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
8,add,8113.622288323227,N_S5_002,0.0,807.0,-22921.67,-4903.27,807.0,2740.0,23210.0,2740.0,23210.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C183,1614.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
9,add,8174.413236276191,N_S5_003,0.0,519.0,49309.13,28644.17,519.0,66018.0,85926.0,66018.0,85926.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C443,1038.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
10,demand_change,11644.817360304996,C219,253.0,238.28027726701316,-40150.32,-1907.89,-14.719722732986838,65620.0,84288.0,65620.0,84288.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
11,add,13936.584302383893,N_S5_004,0.0,307.0,-22373.76,52618.15,307.0,34415.0,54035.0,34415.0,54035.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C380,614.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
12,add,14502.487902429302,N_S5_005,0.0,552.0,60960.78,-8105.62,552.0,5219.0,25341.0,5219.0,25341.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C185,1104.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
