event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
1,add,2618.0373369416807,N_S3_001,0.0,537.0,31234.1,-91536.66,537.0,35067.0,55327.0,35067.0,55327.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C274,1074.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
2,demand_change,3453.9402472252686,C135,574.0,588.6497612952036,19927.02,-1669.03,14.649761295203575,36736.0,57668.0,36736.0,57668.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
3,demand_change,6216.669113762138,C167,257.0,263.4958132380023,8084.3,33401.45,6.495813238002313,34175.0,53585.0,34175.0,53585.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
4,add,6745.060660911276,N_S3_002,0.0,456.0,7888.0,-40337.41,456.0,3076.0,22156.0,3076.0,22156.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C173,912.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
5,cancel,6980.254178411383,C140,336.0,0.0,27276.58,20669.79,-336.0,33959.0,54364.0,33959.0,54364.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
6,add,9173.32144259055,N_S3_003,0.0,387.0,42529.44,71708.18,387.0,34179.0,54350.0,34179.0,54350.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C352,774.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
7,demand_change,10307.613672434778,C205,305.0,343.0393678545842,72979.03,42460.07,38.03936785458421,66347.0,85757.0,66347.0,85757.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
8,cancel,13213.314471744137,C211,132.0,0.0,92900.77,-15626.8,-132.0,66515.0,85239.0,66515.0,85239.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
9,demand_change,13881.283628905381,C194,553.0,474.80475552064814,54558.64,-27585.82,-78.19524447935186,34301.0,54842.0,34301.0,54842.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
10,add,13951.686439629317,N_S3_004,0.0,395.0,-54534.63,28016.94,395.0,33799.0,53393.0,33799.0,53393.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C249,790.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
11,add,15070.510950861075,N_S3_005,0.0,660.0,-17910.55,-70332.77,660.0,66597.0,86146.0,66597.0,86146.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C419,1320.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
12,demand_change,19605.748257676812,C160,441.0,463.6594896281011,34936.33,72347.96,22.659489628101085,34021.0,52959.0,34021.0,52959.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
13,demand_change,20145.225353071353,C186,528.0,474.63498012021745,-9396.51,6476.53,-53.36501987978255,36175.0,56872.0,36175.0,56872.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
