event_id	event_type	t_appear	customer_id	old_demand	new_demand	x	y	delta_demand	old_ready_time	old_due_time	new_ready_time	new_due_time	time_window_action	demand_source	time_window_source	donor_instance_id	donor_customer_id	new_service_time	service_time_source	source	seed
7	cancel	25441.11167752902	C045	347.0	0.0	114.0411104	22.5332572	-347.0	56659.9512	60037.055519999994	56659.9512	60037.055519999994	none	existing_customer	existing_customer				existing_customer	synthetic_overlay	4
8	demand_change	25560.99932125657	C049	139.0	144.26882608901397	114.0022349	22.5518826	5.26882608901397	58232.35746	60624.72552	58232.35746	60624.72552	none	existing_customer	existing_customer				existing_customer	synthetic_overlay	4
4	add	30032.145166008137	N4	0.0	208.0	113.2766289	23.139152	208.0	45856.232939999994	48101.645699999994	45856.232939999994	48101.645699999994	none	donor_inherited	donor_inherited		C008	540.0	donor_inherited	synthetic_overlay	4
9	demand_change	34663.24326763858	C041	417.0	421.3311865394157	114.0575399	22.5253179	4.3311865394156825	46122.38058	48634.50354	46122.38058	48634.50354	none	existing_customer	existing_customer				existing_customer	synthetic_overlay	4
5	add	35622.73886930489	N5	0.0	208.0	113.2896625	23.1235917	208.0	45714.39402	49162.43436	45714.39402	49162.43436	none	donor_inherited	donor_inherited		C009	540.0	donor_inherited	synthetic_overlay	4
12	demand_change	39809.4562411168	C014	278.0	253.20272938877787	113.2483562	23.1241232	-24.79727061122213	48393.01776	50461.06572	48393.01776	50461.06572	none	existing_customer	existing_customer				existing_customer	synthetic_overlay	4
1	add	39854.22215696174	N1	0.0	278.0	113.2088247	23.0783008	278.0	53825.577659999995	57124.17966	53825.577659999995	57124.17966	none	donor_inherited	donor_inherited		C005	720.0	donor_inherited	synthetic_overlay	4
3	add	40518.95251236378	N3	0.0	208.0	113.271575	23.1205276	208.0	53463.85458	56468.373419999996	53463.85458	56468.373419999996	none	donor_inherited	donor_inherited		C007	540.0	donor_inherited	synthetic_overlay	4
10	demand_change	42081.81454815093	C042	139.0	132.4465641681039	114.0185102	22.5379406	-6.55343583189611	61193.80206	64400.59217999999	61193.80206	64400.59217999999	none	existing_customer	existing_customer				existing_customer	synthetic_overlay	4
2	add	47045.71691874679	N2	0.0	278.0	113.2698898	23.0915906	278.0	61672.727100000004	64755.311579999994	61672.727100000004	64755.311579999994	none	donor_inherited	donor_inherited		C006	720.0	donor_inherited	synthetic_overlay	4
6	cancel	55353.589348514055	C050	417.0	0.0	114.0347513	22.5635309	-417.0	46557.9798	49382.87478	46557.9798	49382.87478	none	existing_customer	existing_customer				existing_customer	synthetic_overlay	4
11	demand_change	62534.20262781173	C008	208.0	189.0037860463989	113.2766289	23.139152	-18.996213953601114	45856.232939999994	48101.645699999994	45856.232939999994	48101.645699999994	none	existing_customer	existing_customer				existing_customer	synthetic_overlay	4
